order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
OI000003835,O002956,P000300,2,47.94,13.67,82.21
OI000003836,O001680,P000040,4,556.9,49.07,2178.5299999999997
OI000003837,O000349,P000886,3,714.21,207.64,1934.9900000000002
OI000003838,O002656,P000025,3,206.32,25.34,593.62
OI000003839,O001151,P000876,2,1082.38,54.22,2110.5400000000004
OI000003840,O000006,P000734,7,155.02,36.13,1049.01
OI000003841,O002256,P000131,6,29.85,0.14,178.96000000000004
OI000003842,O002276,P000806,1,271.25,1.23,270.02
OI000003843,O000589,P000360,3,1818.99,67.91,5389.06
OI000003844,O000304,P000748,2,1442.82,180.12,2705.52
OI000003845,O001478,P000519,4,1435.63,278.02,5464.5
OI000003846,O002307,P000084,5,398.93,11.21,1983.44
OI000003847,O002254,P000620,5,1248.68,295.95,5947.450000000001
OI000003848,O002654,P000921,8,285.0,54.59,2225.41
OI000003849,O000110,P000749,6,193.78,2.41,1160.27
OI000003850,O002653,P000739,7,172.97,41.91,1168.8799999999999
OI000003851,O001174,P000986,4,504.36,67.31,1950.13
OI000003852,O000425,P000060,1,1525.07,156.76,1368.31
OI000003853,O000651,P000202,5,1657.89,42.19,8247.26
OI000003854,O001861,P000073,3,18.7,2.22,53.879999999999995
OI000003855,O000564,P000471,2,278.32,67.65,488.99
OI000003856,O002511,P000340,5,338.38,100.17,1591.73
OI000003857,O001320,P000602,3,668.37,94.69,1910.42
OI000003858,O002239,P000677,3,939.01,119.78,2697.2499999999995
OI000003859,O000379,P000929,4,644.09,136.17,2440.19
OI000003860,O002788,P000071,4,1107.76,256.29,4174.75
OI000003861,O000311,P000385,1,1874.09,380.73,1493.36
OI000003862,O002055,P000504,3,1701.63,116.43,4988.46
OI000003863,O001451,P000412,4,1511.32,90.37,5954.91
OI000003864,O001125,P000881,9,1764.4,397.03,15482.57
OI000003865,O001397,P000268,1,796.4,160.69,635.71
OI000003866,O000222,P000708,2,163.15,19.14,307.16
OI000003867,O000260,P000271,5,384.17,16.07,1904.7800000000002
OI000003868,O000505,P000712,5,27.1,7.92,127.58
OI000003869,O001802,P000063,1,211.84,25.05,186.79
OI000003870,O001450,P000671,6,301.49,73.51,1735.43
OI000003871,O002628,P000094,1,477.6,76.6,401.0
OI000003872,O002164,P000937,4,1807.84,18.77,7212.589999999999
OI000003873,O001135,P000085,5,311.52,80.97,1476.6299999999999
OI000003874,O000890,P000407,10,1856.65,177.39,18389.11
OI000003875,O002739,P000316,4,203.79,24.09,791.0699999999999
OI000003876,O000921,P000691,9,1704.2,479.94,14857.86
OI000003877,O000445,P000016,8,839.54,3.71,6712.61
OI000003878,O000338,P000780,8,930.67,276.76,7168.599999999999
OI000003879,O001731,P000715,7,297.93,21.2,2064.3100000000004
OI000003880,O000946,P000390,4,758.72,135.98,2898.9
OI000003881,O002658,P000021,6,1233.2,262.64,7136.56
OI000003882,O001190,P000640,5,389.41,90.94,1856.1100000000001
OI000003883,O001769,P000023,10,1958.73,356.45,19230.85
OI000003884,O000578,P000231,3,1513.28,70.22,4469.62
OI000003885,O002563,P000927,7,1640.75,343.49,11141.76
OI000003886,O002292,P000793,2,299.32,62.18,536.46
OI000003887,O002203,P000457,6,968.45,140.4,5670.300000000001
OI000003888,O001866,P000541,2,12.92,2.54,23.3
OI000003889,O000710,P000219,5,982.72,212.04,4701.56
OI000003890,O002562,P000050,10,563.1,38.31,5592.69
OI000003891,O002032,P000099,7,1700.25,86.97,11814.78
OI000003892,O000409,P000795,2,664.38,23.06,1305.7
OI000003893,O002304,P000864,8,723.69,203.26,5586.26
OI000003894,O001700,P000819,4,462.02,113.98,1734.1
OI000003895,O000567,P000880,10,1367.88,244.28,13434.52
OI000003896,O000074,P000167,8,465.82,81.84,3644.72
OI000003897,O001273,P000342,10,942.36,139.39,9284.210000000001
OI000003898,O001919,P000076,10,1993.18,126.02,19805.78
OI000003899,O002804,P000019,9,896.65,44.01,8025.839999999999
OI000003900,O001248,P000836,6,1875.69,70.57,11183.57
OI000003901,O001842,P000474,2,640.18,179.27,1101.09
OI000003902,O000808,P000998,8,1771.97,190.09,13985.67
OI000003903,O002740,P000503,10,460.81,46.85,4561.25
OI000003904,O002466,P000147,3,45.28,13.14,122.7
OI000003905,O001345,P000605,10,1505.93,98.18,14961.12
OI000003906,O001045,P000880,10,1367.88,348.67,13330.130000000001
OI000003907,O002867,P000142,3,1364.85,280.72,3813.83
OI000003908,O002543,P000116,7,623.48,107.68,4256.68
OI000003909,O000003,P000121,10,1866.2,211.22,18450.78
OI000003910,O002045,P000379,9,243.16,15.09,2173.35
OI000003911,O002932,P000779,3,1324.14,206.81,3765.61
OI000003912,O000937,P000583,8,835.47,216.22,6467.54
OI000003913,O001162,P000259,7,1864.34,520.43,12529.949999999999
OI000003914,O000997,P000538,1,1885.34,525.37,1359.9699999999998
OI000003915,O001885,P000783,5,1511.59,94.19,7463.76
OI000003916,O000718,P000168,9,139.17,21.59,1230.94
OI000003917,O001981,P000162,7,140.8,8.22,977.3800000000001
OI000003918,O001501,P000330,9,321.48,41.18,2852.1400000000003
OI000003919,O001106,P000495,10,299.25,80.62,2911.88
OI000003920,O001446,P000909,8,679.7,180.17,5257.43
OI000003921,O002144,P000158,1,1994.69,344.62,1650.0700000000002
OI000003922,O000660,P000671,9,301.49,10.21,2703.2
OI000003923,O002205,P000865,10,678.15,40.88,6740.62
OI000003924,O001809,P000435,6,31.91,8.5,182.96
OI000003925,O001220,P000786,3,701.62,197.71,1907.15
OI000003926,O001753,P000793,7,299.32,41.82,2053.4199999999996
OI000003927,O000831,P000217,2,1403.4,410.53,2396.2700000000004
OI000003928,O000908,P000609,7,822.73,50.09,5709.02
OI000003929,O001253,P000947,5,737.22,208.11,3477.9900000000002
OI000003930,O002195,P000324,6,484.71,6.64,2901.62
OI000003931,O000980,P001000,2,191.78,8.54,375.02
OI000003932,O001767,P000914,9,1300.83,375.59,11331.88
OI000003933,O000247,P000991,4,859.29,122.76,3314.3999999999996
OI000003934,O000405,P000966,2,951.42,24.46,1878.3799999999999
OI000003935,O002951,P000910,6,360.6,62.18,2101.4200000000005
OI000003936,O000193,P000868,8,1467.0,95.63,11640.37
OI000003937,O000345,P000745,8,1928.84,495.35,14935.369999999999
OI000003938,O002742,P000665,9,1713.81,509.43,14914.859999999999
OI000003939,O000500,P000004,7,971.97,179.91,6623.88
OI000003940,O000403,P000951,7,85.6,20.82,578.3799999999999
OI000003941,O000896,P000039,5,998.6,222.55,4770.45
OI000003942,O001662,P000411,6,798.36,26.03,4764.13
OI000003943,O002646,P000093,7,1669.16,31.53,11652.59
OI000003944,O002188,P000789,7,5.28,0.86,36.1
OI000003945,O002733,P000830,1,1444.33,368.28,1076.05
OI000003946,O001036,P000061,4,1202.79,241.39,4569.7699999999995
OI000003947,O001517,P000027,8,541.67,112.83,4220.53
OI000003948,O001799,P000354,6,770.78,132.43,4492.25
OI000003949,O002315,P000443,3,1408.17,393.18,3831.3300000000004
OI000003950,O001349,P000397,2,1296.06,122.01,2470.1099999999997
OI000003951,O000205,P000226,3,661.78,113.84,1871.5
OI000003952,O001005,P000596,3,1359.57,79.2,3999.51
OI000003953,O001406,P000853,2,1677.26,93.09,3261.43
OI000003954,O002513,P000817,8,586.32,94.34,4596.22
OI000003955,O000620,P000174,3,3.71,0.72,10.409999999999998
OI000003956,O000506,P000947,4,737.22,35.63,2913.25
OI000003957,O001372,P000869,8,279.78,17.25,2220.99
OI000003958,O000228,P000429,9,1810.58,491.08,15804.14
OI000003959,O002175,P000197,10,374.57,13.19,3732.5099999999998
OI000003960,O002693,P000398,4,490.78,1.66,1961.4599999999998
OI000003961,O001613,P000960,5,11.21,0.51,55.540000000000006
OI000003962,O002839,P000717,5,85.48,2.5,424.90000000000003
OI000003963,O000993,P000714,8,44.9,10.28,348.92
OI000003964,O002500,P000424,2,875.88,97.18,1654.58
OI000003965,O001155,P000576,6,1838.36,440.82,10589.34
OI000003966,O002553,P000163,5,214.31,19.01,1052.54
OI000003967,O002802,P000226,8,661.78,15.47,5278.7699999999995
OI000003968,O000763,P000279,5,948.41,276.04,4466.01
OI000003969,O001407,P000339,7,780.43,35.44,5427.57
OI000003970,O001909,P000293,2,1434.85,57.71,2811.99
OI000003971,O001746,P000908,7,336.6,49.29,2306.9100000000003
OI000003972,O000235,P000456,6,1611.1,410.72,9255.88
OI000003973,O002805,P000400,7,227.73,43.72,1550.3899999999999
OI000003974,O002828,P000585,10,1330.02,234.1,13066.1
OI000003975,O001479,P000734,2,155.02,40.81,269.23
OI000003976,O000524,P000068,2,146.58,36.96,256.20000000000005
OI000003977,O000948,P000624,9,401.33,21.28,3590.6899999999996
OI000003978,O000380,P000534,10,1699.3,220.1,16772.9
OI000003979,O001255,P000476,3,119.95,30.91,328.94
OI000003980,O000461,P000262,10,736.56,168.66,7196.94
OI000003981,O001903,P000732,7,220.12,53.7,1487.14
OI000003982,O001415,P000240,10,796.09,96.77,7864.13
OI000003983,O002708,P000817,1,586.32,163.37,422.95000000000005
OI000003984,O002623,P000313,4,20.74,3.02,79.94
OI000003985,O001787,P000330,5,321.48,50.81,1556.5900000000001
OI000003986,O002016,P000758,7,20.98,0.73,146.13000000000002
OI000003987,O001739,P000260,3,1962.91,384.42,5504.31
OI000003988,O000808,P000974,4,89.43,4.96,352.76000000000005
OI000003989,O001645,P000997,5,1002.0,126.22,4883.78
OI000003990,O000689,P000723,10,1384.13,383.3,13458.000000000002
OI000003991,O002313,P000816,6,1126.29,0.37,6757.37
OI000003992,O000690,P000801,10,373.91,2.72,3736.3800000000006
OI000003993,O000171,P000394,6,1813.72,444.56,10437.76
OI000003994,O001634,P000128,4,538.17,81.52,2071.16
OI000003995,O000104,P000543,2,1560.53,394.65,2726.41
OI000003996,O001896,P000983,5,813.84,242.86,3826.34
OI000003997,O000762,P000920,5,477.7,9.31,2379.19
OI000003998,O000221,P000415,8,723.99,156.26,5635.66
OI000003999,O000150,P000913,9,1745.3,430.47,15277.23
OI000004000,O001061,P000504,2,1701.63,45.52,3357.7400000000002
OI000004001,O000424,P000119,6,1333.68,204.58,7797.5
OI000004002,O000632,P000347,10,689.1,11.63,6879.37
OI000004003,O000642,P000746,9,577.19,43.74,5150.970000000001
OI000004004,O001613,P000391,8,1505.24,339.89,11702.03
OI000004005,O001659,P000252,10,197.08,40.02,1930.7800000000002
OI000004006,O002301,P000863,3,1876.0,27.36,5600.64
OI000004007,O001492,P000040,9,556.9,137.67,4874.429999999999
OI000004008,O000869,P000687,1,1421.54,244.05,1177.49
OI000004009,O000914,P000043,9,1704.4,193.04,15146.56
OI000004010,O001202,P000690,9,294.63,18.87,2632.8
OI000004011,O001646,P000615,2,811.64,56.57,1566.71
OI000004012,O002509,P000776,9,980.91,18.44,8809.75
OI000004013,O001421,P000344,10,217.3,36.99,2136.01
OI000004014,O002643,P000093,6,1669.16,282.74,9732.220000000001
OI000004015,O001443,P000787,1,1652.19,30.13,1622.06
OI000004016,O000013,P000303,1,133.92,0.75,133.17
OI000004017,O002719,P000442,2,120.29,36.07,204.51000000000002
OI000004018,O000468,P000269,4,976.7,20.49,3886.3100000000004
OI000004019,O000331,P000581,9,498.49,65.19,4421.22
OI000004020,O000580,P000542,1,1424.41,227.2,1197.21
OI000004021,O000793,P000973,2,1012.91,94.5,1931.32
OI000004022,O000999,P000902,4,493.12,8.39,1964.09
OI000004023,O001717,P000236,7,631.33,76.1,4343.21
OI000004024,O000687,P000512,5,1305.82,156.95,6372.15
OI000004025,O001235,P000130,9,21.09,0.51,189.3
OI000004026,O002849,P000611,6,512.0,61.88,3010.12
OI000004027,O001561,P000779,8,1324.14,122.61,10470.51
OI000004028,O000713,P000309,6,1158.95,171.2,6782.500000000001
OI000004029,O002757,P000329,4,475.33,93.62,1807.6999999999998
OI000004030,O000253,P000649,4,1663.88,320.98,6334.540000000001
OI000004031,O000839,P000876,7,1082.38,226.63,7350.030000000001
OI000004032,O000735,P000916,5,382.73,99.75,1813.9
OI000004033,O001344,P000497,8,242.36,58.82,1880.0600000000002
OI000004034,O001832,P000412,9,1511.32,389.38,13212.5
OI000004035,O001655,P000049,7,1839.93,408.64,12470.87
OI000004036,O001217,P000442,10,120.29,23.86,1179.0400000000002
OI000004037,O001515,P000299,10,933.61,177.6,9158.5
OI000004038,O000575,P000297,8,144.92,40.25,1119.11
OI000004039,O000570,P000217,2,1403.4,160.79,2646.01
OI000004040,O000775,P000316,4,203.79,35.52,779.64
OI000004041,O001363,P000984,1,116.44,26.62,89.82
OI000004042,O000198,P000964,5,160.72,19.34,784.26
OI000004043,O000092,P000207,1,1903.85,404.16,1499.6899999999998
OI000004044,O001315,P000233,9,113.86,29.73,995.01
OI000004045,O002320,P000583,2,835.47,102.6,1568.3400000000001
OI000004046,O001298,P000410,2,1774.59,281.88,3267.2999999999997
OI000004047,O001253,P000607,6,1009.71,180.06,5878.2
OI000004048,O000418,P000695,8,354.3,71.37,2763.03
OI000004049,O001888,P000074,9,254.86,20.59,2273.15
OI000004050,O002044,P000319,8,1662.56,370.55,12929.93
OI000004051,O002224,P000374,7,500.89,95.33,3410.9
OI000004052,O001589,P000465,7,890.88,66.42,6169.74
OI000004053,O001726,P000335,5,225.93,6.76,1122.89
OI000004054,O001386,P000933,9,1264.94,14.9,11369.560000000001
OI000004055,O002712,P000242,6,97.78,10.3,576.3800000000001
OI000004056,O000908,P000869,9,279.78,34.29,2483.7299999999996
OI000004057,O001109,P000699,8,197.26,9.13,1568.9499999999998
OI000004058,O001314,P000503,5,460.81,111.32,2192.73
OI000004059,O001218,P000815,9,15.61,1.33,139.16
OI000004060,O000750,P000237,3,1622.17,464.62,4401.89
OI000004061,O001023,P000107,5,303.72,65.44,1453.16
OI000004062,O001326,P000610,3,1977.72,329.14,5604.0199999999995
OI000004063,O001067,P000515,2,153.98,9.24,298.71999999999997
OI000004064,O000128,P000708,2,163.15,44.57,281.73
OI000004065,O000406,P000408,9,1670.62,11.78,15023.799999999997
OI000004066,O000341,P000552,1,682.23,203.95,478.28000000000003
OI000004067,O001234,P000043,8,1704.4,391.16,13244.04
OI000004068,O002321,P000101,2,106.37,29.26,183.48000000000002
OI000004069,O002046,P000235,5,1886.98,492.28,8942.619999999999
OI000004070,O001905,P000915,7,788.11,67.22,5449.55
OI000004071,O002203,P000659,7,181.9,40.6,1232.7
OI000004072,O001997,P000178,8,1190.26,1.49,9520.59
OI000004073,O002245,P000355,2,1953.77,471.76,3435.7799999999997
OI000004074,O002726,P000870,2,1323.98,2.0,2645.96
OI000004075,O002834,P000723,1,1384.13,113.17,1270.96
OI000004076,O002641,P000553,10,1099.35,262.78,10730.72
OI000004077,O001885,P000350,4,190.6,23.76,738.64
OI000004078,O001942,P000867,5,1286.29,218.03,6213.42
OI000004079,O002116,P000300,2,47.94,7.33,88.55
OI000004080,O001811,P000072,3,809.43,2.41,2425.88
OI000004081,O002291,P000824,8,1754.59,130.46,13906.26
OI000004082,O002171,P000189,5,1389.24,237.91,6708.29
OI000004083,O000594,P000559,4,444.5,16.8,1761.2
OI000004084,O001447,P000794,8,415.67,35.72,3289.6400000000003
OI000004085,O000141,P000580,4,1016.39,134.56,3931.0
OI000004086,O000466,P000661,6,499.43,105.68,2890.9
OI000004087,O001632,P000728,7,1285.83,71.56,8929.25
OI000004088,O001612,P000365,10,47.53,4.67,470.63
OI000004089,O000917,P000411,2,798.36,151.26,1445.46
OI000004090,O002909,P000222,1,395.06,89.11,305.95
OI000004091,O002885,P000454,4,884.28,201.77,3335.35
OI000004092,O000568,P000793,2,299.32,86.96,511.68
OI000004093,O000740,P000036,4,434.19,55.76,1681.0
OI000004094,O000541,P000119,10,1333.68,388.0,12948.800000000001
OI000004095,O002210,P000583,2,835.47,134.37,1536.5700000000002
OI000004096,O000698,P000399,2,441.58,51.53,831.63
OI000004097,O000978,P000446,1,1640.14,3.32,1636.8200000000002
OI000004098,O001637,P000948,5,961.55,73.0,4734.75
OI000004099,O001750,P000386,7,242.92,52.6,1647.84
OI000004100,O001442,P000297,10,144.92,36.99,1412.2099999999998
OI000004101,O000545,P000557,1,37.77,5.6,32.17
OI000004102,O000917,P000194,3,1736.61,103.16,5106.67
OI000004103,O002781,P000034,4,1185.61,332.84,4409.599999999999
OI000004104,O000421,P000731,8,448.45,93.67,3493.93
OI000004105,O002287,P000311,4,1032.71,101.37,4029.4700000000003
OI000004106,O000219,P000969,1,1988.87,541.5,1447.37
OI000004107,O001267,P000741,2,1657.77,86.51,3229.0299999999997
OI000004108,O000602,P000909,2,679.7,123.29,1236.1100000000001
OI000004109,O001462,P000827,10,326.87,74.17,3194.5299999999997
OI000004110,O000718,P000932,9,848.21,231.83,7402.06
OI000004111,O002193,P000161,1,273.91,81.75,192.16000000000003
OI000004112,O000365,P000304,3,1518.34,52.54,4502.48
OI000004113,O002520,P000430,4,32.92,4.18,127.5
OI000004114,O000786,P000552,5,682.23,60.1,3351.05
OI000004115,O002318,P000596,5,1359.57,117.16,6680.69
OI000004116,O002690,P000800,6,1455.26,125.28,8606.279999999999
OI000004117,O002200,P000265,9,76.77,12.98,677.9499999999999
OI000004118,O002903,P000048,3,494.03,120.08,1362.01
OI000004119,O000928,P000844,3,459.84,19.74,1359.78
OI000004120,O001276,P000369,10,1463.28,267.72,14365.08
OI000004121,O000870,P000409,3,256.31,10.55,758.3800000000001
OI000004122,O001107,P000235,7,1886.98,423.76,12785.1
OI000004123,O002425,P000936,5,585.84,62.06,2867.1400000000003
OI000004124,O000051,P000124,2,662.53,182.75,1142.31
OI000004125,O000145,P000807,6,74.33,8.08,437.90000000000003
OI000004126,O002698,P000550,3,110.91,4.01,328.72
OI000004127,O000539,P000636,9,269.04,22.98,2398.38
OI000004128,O000593,P000871,5,26.45,7.07,125.18
OI000004129,O001875,P000489,5,1314.0,184.22,6385.78
OI000004130,O001130,P000436,3,1726.17,328.9,4849.610000000001
OI000004131,O002620,P000588,9,558.58,158.39,4868.83
OI000004132,O000357,P000021,10,1233.2,106.51,12225.49
OI000004133,O001905,P000812,4,1705.52,460.83,6361.25
OI000004134,O002214,P000259,10,1864.34,436.27,18207.129999999997
OI000004135,O000156,P000721,1,1126.69,6.02,1120.67
OI000004136,O000124,P000671,6,301.49,2.73,1806.21
OI000004137,O002706,P000981,7,1764.41,409.77,11941.1
OI000004138,O000132,P000546,1,1154.69,213.53,941.1600000000001
OI000004139,O002681,P000680,1,962.16,206.68,755.48
OI000004140,O001686,P000464,7,1269.9,141.5,8747.800000000001
OI000004141,O001131,P000919,1,678.3,44.46,633.8399999999999
OI000004142,O002689,P000239,8,1699.59,126.94,13469.779999999999
OI000004143,O000123,P000851,8,213.39,9.2,1697.9199999999998
OI000004144,O000821,P000537,8,1276.32,381.51,9829.05
OI000004145,O002064,P000377,7,561.23,15.69,3912.92
OI000004146,O000098,P000595,8,1528.15,346.53,11878.67
OI000004147,O000902,P000741,5,1657.77,319.75,7969.1
OI000004148,O002540,P000671,4,301.49,88.03,1117.93
OI000004149,O001472,P000973,6,1012.91,165.26,5912.2
OI000004150,O002283,P000326,6,1654.72,401.99,9526.33
OI000004151,O001452,P000643,8,1834.47,344.0,14331.76
OI000004152,O002446,P000987,10,665.36,57.21,6596.39
OI000004153,O001253,P000016,10,839.54,144.77,8250.63
OI000004154,O002109,P000610,5,1977.72,50.19,9838.41
OI000004155,O000473,P000780,4,930.67,164.1,3558.58
OI000004156,O000447,P000567,3,233.93,41.62,660.17
OI000004157,O001911,P000259,5,1864.34,384.58,8937.119999999999
OI000004158,O002008,P000566,9,1883.35,453.86,16496.289999999997
OI000004159,O002268,P000855,2,1185.68,152.91,2218.4500000000003
OI000004160,O001056,P000942,8,846.42,108.12,6663.24
OI000004161,O002807,P000140,3,982.04,113.12,2833.0
OI000004162,O000470,P000600,10,1070.06,126.52,10574.079999999998
OI000004163,O001214,P000051,2,805.96,131.83,1480.0900000000001
OI000004164,O001202,P000319,3,1662.56,270.87,4716.81
OI000004165,O000636,P000365,4,47.53,4.64,185.48000000000002
OI000004166,O000262,P000111,2,1817.6,197.16,3438.04
OI000004167,O001818,P000674,9,1151.2,34.03,10326.77
OI000004168,O002016,P000716,2,223.06,7.74,438.38
OI000004169,O000320,P000337,6,794.19,161.27,4603.87
OI000004170,O000301,P000092,3,547.84,157.61,1485.9099999999999
OI000004171,O001095,P000990,9,375.59,62.51,3317.7999999999997
OI000004172,O002141,P000114,7,133.13,35.49,896.42
OI000004173,O001841,P000712,6,27.1,6.28,156.32000000000002
OI000004174,O002320,P000709,10,1469.08,271.02,14419.779999999999
OI000004175,O002187,P000953,8,452.68,49.63,3571.81
OI000004176,O002844,P000034,10,1185.61,205.16,11650.939999999999
OI000004177,O002697,P000022,10,40.0,7.73,392.27
OI000004178,O002891,P000020,10,628.21,169.1,6113.0
OI000004179,O001335,P000971,5,444.87,104.8,2119.5499999999997
OI000004180,O000318,P000742,2,319.51,80.97,558.05
OI000004181,O002704,P000488,1,1839.36,79.17,1760.1899999999998
OI000004182,O002467,P000683,4,84.74,4.01,334.95
OI000004183,O002315,P000177,6,256.27,62.81,1474.81
OI000004184,O001747,P000771,3,1098.48,307.41,2988.03
OI000004185,O001842,P000443,7,1408.17,37.75,9819.44
OI000004186,O001894,P000335,7,225.93,33.14,1548.37
OI000004187,O002009,P000750,8,765.43,88.8,6034.639999999999
OI000004188,O000589,P000713,10,1793.11,512.8,17418.3
OI000004189,O001314,P000716,4,223.06,64.74,827.5
OI000004190,O000242,P000099,9,1700.25,50.23,15252.02
OI000004191,O001228,P000397,7,1296.06,347.64,8724.78
OI000004192,O002209,P000740,4,222.9,34.64,856.96
OI000004193,O000002,P000049,2,1839.93,180.63,3499.23
OI000004194,O000314,P000457,9,968.45,216.76,8499.29
OI000004195,O000423,P000254,5,972.14,133.77,4726.929999999999
OI000004196,O000806,P000485,1,941.85,87.38,854.47
OI000004197,O001986,P000101,9,106.37,30.1,927.23
OI000004198,O001845,P000715,5,297.93,7.47,1482.18
OI000004199,O000141,P000019,2,896.65,21.23,1772.07
OI000004200,O002201,P000717,2,85.48,14.98,155.98000000000002
OI000004201,O002745,P000564,5,1904.75,338.01,9185.74
OI000004202,O002133,P000478,5,459.93,96.64,2203.01
OI000004203,O000369,P000524,7,705.15,131.39,4804.66
OI000004204,O000004,P000030,9,1474.37,42.95,13226.379999999997
OI000004205,O000338,P000932,2,848.21,204.49,1491.93
OI000004206,O002384,P000799,5,563.74,56.21,2762.49
OI000004207,O001197,P000459,1,1585.62,441.31,1144.31
OI000004208,O001109,P000239,9,1699.59,123.28,15173.029999999999
OI000004209,O001762,P000714,4,44.9,5.01,174.59
OI000004210,O000152,P000949,5,419.56,86.47,2011.3300000000002
OI000004211,O002330,P000531,9,512.68,62.7,4551.42
OI000004212,O001023,P000312,7,766.77,126.58,5240.8099999999995
OI000004213,O000051,P000356,3,254.34,0.05,762.97
OI000004214,O000346,P000036,3,434.19,116.54,1186.03
OI000004215,O002795,P000918,4,284.36,51.88,1085.56
OI000004216,O002235,P000477,5,192.02,7.43,952.6700000000001
OI000004217,O000793,P000222,5,395.06,60.93,1914.37
OI000004218,O002609,P000625,2,226.17,52.77,399.57
OI000004219,O001810,P000073,4,18.7,2.62,72.17999999999999
OI000004220,O000952,P000672,5,574.61,12.67,2860.38
OI000004221,O001024,P000240,4,796.09,98.13,3086.23
OI000004222,O001643,P000487,9,1467.14,437.91,12766.35
OI000004223,O002763,P000888,5,217.17,47.4,1038.4499999999998
OI000004224,O002408,P000331,7,1444.86,116.09,9997.929999999998
OI000004225,O001180,P000756,1,1075.19,311.36,763.83
OI000004226,O002314,P000985,7,749.97,138.5,5111.29
OI000004227,O002562,P000484,10,768.71,157.78,7529.320000000001
OI000004228,O000478,P000592,5,371.17,31.85,1824.0000000000002
OI000004229,O000519,P000033,9,265.77,16.68,2375.25
OI000004230,O000389,P000298,6,1178.18,324.53,6744.55
OI000004231,O002494,P000758,2,20.98,5.67,36.29
OI000004232,O000329,P000865,2,678.15,23.31,1332.99
OI000004233,O001043,P000818,2,82.46,0.5,164.42
OI000004234,O001447,P000585,7,1330.02,41.05,9269.09
OI000004235,O002185,P000526,9,461.38,33.49,4118.93
OI000004236,O001266,P000636,9,269.04,23.92,2397.44
OI000004237,O000748,P000467,4,847.94,162.63,3229.13
OI000004238,O002723,P000382,8,1397.07,310.6,10865.96
OI000004239,O001058,P000844,10,459.84,48.83,4549.57
OI000004240,O002216,P000340,4,338.38,3.87,1349.65
OI000004241,O001972,P000753,4,691.62,69.06,2697.42
OI000004242,O001577,P000795,4,664.38,83.14,2574.38
OI000004243,O002809,P000675,8,953.37,210.54,7416.42
OI000004244,O001309,P000310,9,1948.09,73.18,17459.629999999997
OI000004245,O000377,P000408,9,1670.62,125.5,14910.079999999998
OI000004246,O001666,P000439,3,501.44,12.13,1492.1899999999998
OI000004247,O000117,P000593,6,823.83,173.67,4769.31
OI000004248,O000669,P000904,4,483.23,27.66,1905.26
OI000004249,O000040,P000015,8,1818.5,342.57,14205.43
OI000004250,O001355,P000798,6,257.74,21.37,1525.0700000000002
OI000004251,O001686,P000488,7,1839.36,224.05,12651.47
OI000004252,O002377,P000433,1,353.66,62.21,291.45000000000005
OI000004253,O000699,P000122,6,1945.52,227.66,11445.46
OI000004254,O001949,P000793,1,299.32,0.6,298.71999999999997
OI000004255,O001524,P000607,6,1009.71,85.07,5973.1900000000005
OI000004256,O000216,P000867,10,1286.29,246.11,12616.789999999999
OI000004257,O000859,P000815,8,15.61,4.45,120.42999999999999
OI000004258,O002595,P000137,2,1305.73,135.58,2475.88
OI000004259,O001729,P000171,8,1191.32,18.11,9512.449999999999
OI000004260,O000938,P000320,6,1011.98,127.95,5943.93
OI000004261,O000577,P000493,9,1855.43,531.84,16167.029999999999
OI000004262,O001211,P000742,1,319.51,52.66,266.85
OI000004263,O002758,P000136,9,1094.77,239.89,9613.04
OI000004264,O000587,P000224,8,1528.69,432.45,11797.07
OI000004265,O002633,P000181,10,794.31,25.91,7917.19
OI000004266,O001535,P000056,8,1443.17,203.6,11341.76
OI000004267,O002777,P000665,10,1713.81,8.19,17129.91
OI000004268,O001136,P000676,8,91.61,19.97,712.91
OI000004269,O001292,P000955,6,1153.35,155.11,6764.99
OI000004270,O001072,P000141,2,1728.79,0.1,3457.48
OI000004271,O001262,P000678,2,144.37,13.9,274.84000000000003
OI000004272,O001746,P000711,6,1217.93,278.12,7029.46
OI000004273,O002251,P000469,5,927.16,114.37,4521.43
OI000004274,O002304,P000915,3,788.11,159.27,2205.06
OI000004275,O002114,P000794,5,415.67,40.52,2037.83
OI000004276,O002486,P000096,10,372.33,6.39,3716.91
OI000004277,O000876,P000994,2,1250.17,123.18,2377.1600000000003
OI000004278,O001115,P000907,3,1911.53,96.75,5637.84
OI000004279,O000584,P000009,5,1829.84,492.34,8656.859999999999
OI000004280,O002299,P000949,8,419.56,6.44,3350.04
OI000004281,O000880,P000615,10,811.64,37.5,8078.9
OI000004282,O000855,P000471,10,278.32,73.84,2709.3599999999997
OI000004283,O001577,P000143,7,898.04,176.04,6110.24
OI000004284,O001020,P000568,10,953.56,118.62,9416.979999999998
OI000004285,O000567,P000274,5,58.35,9.1,282.65
OI000004286,O000066,P000140,8,982.04,120.73,7735.59
OI000004287,O000508,P000683,8,84.74,5.16,672.76
OI000004288,O002579,P000763,9,1986.37,526.28,17351.05
OI000004289,O001203,P000823,6,760.05,24.77,4535.529999999999
OI000004290,O002259,P000378,5,381.87,82.1,1827.25
OI000004291,O002963,P000477,9,192.02,20.42,1707.76
OI000004292,O001388,P000189,2,1389.24,16.36,2762.12
OI000004293,O000711,P000554,8,1891.17,354.46,14774.900000000001
OI000004294,O002693,P000693,10,748.02,39.73,7440.47
